id,title,source_name,summary,instructions,ingredients,image,dishTypes
633774,Baked Salt Cod,Foodista,"Baked Salt Cod is a <b>gluten free, dairy free, and pescatarian</b> main course. This recipe serves 3 and costs $7.36 per serving. One serving contains <b>669 calories</b>, <b>60g of protein</b>, and <b>17g of fat</b>. This recipe from Foodista has 1 fans. From preparation to the plate, this recipe takes around <b>45 minutes</b>. A mixture of very onion, bell pepper, paprika, and a handful of other ingredients are all it takes to make this recipe so yummy. All things considered, we decided this recipe <b>deserves a spoonacular score of 89%</b>. This score is great. Similar recipes include <a href=""https://spoonacular.com/recipes/salt-cod-brandade-1796"">Salt Cod Brandade</a>, <a href=""https://spoonacular.com/recipes/salt-cod-dip-297631"">Salt Cod Dip</a>, and <a href=""https://spoonacular.com/recipes/salt-cod-brandade-1777597"">Salt Cod Brandade</a>.","<p>Pre-heat the oven to gas mark 200 or medium heat.</p><p>Place sliced potatoes in a large pot of boiling water for 30 seconds (until soft) and remove and dry.</p><p>Drizzle some olive oil in a large baking tray and place sliced potatoes on top, then sliced onions.</p><p>Add Salt, pepper, a pinch of paprika and two cloves of garlic.</p><p>Drizzle with some more Olive Oil.</p><p>Place sliced peppers on top of these ingredients as well as the remaining garlic.</p><p>Add salt pepper and a pinch of paprika.</p><p>Nestle the cod in between the vegetable mix.</p><p>Drizzle with Olive oil and add white wine.</p><p>Sprinkle with remaining paprika.</p><p>Place tray in the oven and cook for 30 minutes or until its all cooked through.</p><p>Make sure to stir the mixture every once or twice so that all flavours get incorporated.</p><p>Sprinkle with parsley and add olives if you have them.</p>","['1 cod fillet, cut large chunks', '1 cup of good quality Olive oil', '1 tablespoon sweet paprika', '1 green bell pepper, 1 red bell pepper, 1 yellow bell pepper <', '1 very large onion, sliced', '2 large potatoes, thinly sliced', '250 ml white wine', 'salt and pepper to taste', 'pinch of fresh parsley']",https://spoonacular.com/recipeImages/633774-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
13073,Seared Ahi Tuna Salad,Foodista,"You can never have too many main course recipes, so give Seared Ahi Tuna Salad a try. For <b>$2.93 per serving</b>, this recipe <b>covers 27%</b> of your daily requirements of vitamins and minerals. This recipe makes 4 servings with <b>357 calories</b>, <b>17g of protein</b>, and <b>3g of fat</b> each. 1 person has tried and liked this recipe. It is a good option if you're following a <b>gluten free, dairy free, fodmap friendly, and whole 30</b> diet. If you have sashimi grade ahi tuna filet, roasted peppers, sauce, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly <b>52 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 89%</b>. This score is super. <a href=""https://spoonacular.com/recipes/seared-ahi-tuna-salad-496890"">Seared Ahi Tuna Salad</a>, <a href=""https://spoonacular.com/recipes/seared-ahi-tuna-salad-1259651"">Seared Ahi Tuna Salad</a>, and <a href=""https://spoonacular.com/recipes/seared-ahi-tuna-salad-1231247"">Seared Ahi Tuna Salad</a> are very similar to this recipe.",,"['8 ozs sashimi grade ahi tuna filet', '2 large belgian endive', '1 cup organic pea greens', '1/4 cup sauce', '2 roasted red peppers, cut into thin strips', '2 medium yams, peeled and roughly chopped']",https://spoonacular.com/recipeImages/13073-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
642977,Fish Pie With Fresh and Smoked Salmon,Foodista,"The recipe Fish Pie With Fresh and Smoked Salmon can be made <b>in about 45 minutes</b>. One serving contains <b>725 calories</b>, <b>47g of protein</b>, and <b>27g of fat</b>. For <b>$11.0 per serving</b>, this recipe <b>covers 54%</b> of your daily requirements of vitamins and minerals. This recipe serves 2. This recipe from Foodista has 3 fans. A mixture of bay leaf, olive oil, chives, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is a good option if you're following a <b>gluten free and pescatarian</b> diet. With a spoonacular <b>score of 92%</b>, this dish is awesome. Similar recipes include <a href=""https://spoonacular.com/recipes/potted-fresh-smoked-salmon-210891"">Potted fresh & smoked salmon</a>, <a href=""https://spoonacular.com/recipes/fresh-smoked-salmon-rillettes-1090720"">Fresh & smoked salmon rillettes</a>, and <a href=""https://spoonacular.com/recipes/gratin-of-fresh-smoked-salmon-beetroot-potatoes-dill-1088591"">Gratin of fresh & smoked salmon, beetroot, potatoes & dill</a>.","<ol><li>Peel potatoes and cut into chunks</li><li>Cook in boiling, salted water until tender, app. 15 minutes</li><li>Drain potatoes, add butter, horseradish and 2 tbs milk to potatoes, mash, adding a bit more milk if needed</li><li>Put fresh salmon in a medium skillet, add water to almost cover, lemon juice, bay leaf and peppercorns.  Cover and poach until done, 12 - 15 minutes. It should be opaque and flake easily with a fork.</li><li>Remove salmon and cut into large chunks</li><li>Roughly chop the smoked salmon</li><li>Saut onion in oil until tender</li><li>Add cabbage and saut, stirring 2 - 3 minutes.</li><li>Add white wine, chicken stock, herbs, cover and simmer 10 minutes</li><li>Dissolve cornstarch in water and add to cabbage, stirring until thickened</li><li>Remove from heat and add yogurt and stir well to combine.</li><li>Add both salmons to cabbage and stir gently.</li><li>Spoon into a baking dish</li><li>Top with potatoes</li><li>Bake, 400F (200C) for 15 minutes or until the top starts to brown.</li></ol>","['1 bay leaf', '1/2 teaspoon black peppercorns', '1 tablespoon butter', '1 cup chicken stock', '2 teaspoons cornstarch dissolved in 1 Tbs water', '1 teaspoon dried chives', '1 teaspoon dried tarragon', '1/2 cup Greek or plain yogurt', '1 tablespoon horseradish', '1 teaspoon lemon juice', '3 tablespoons milk', '1 tablespoon olive oil', '1 onion, chopped', '2 mediums potatoes', '4 ounces smoked salmon, either wet or dry smoked', '8 ounces fresh salmon', '8 ounces Savoy cabbage, sliced', '1/2 cup white wine']",https://spoonacular.com/recipeImages/642977-556x370.jpg,[]
664969,Warm Quinoa Spinach and Shiitake Salad,Foodista,"Warm Quinoa Spinach and Shiitake Salad might be just the hor d'oeuvre you are searching for. For <b>$3.11 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. One serving contains <b>226 calories</b>, <b>6g of protein</b>, and <b>16g of fat</b>. 2 people were glad they tried this recipe. It is a good option if you're following a <b>gluten free, lacto ovo vegetarian, and primal</b> diet. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. A mixture of salt, pepper, chicken broth, and a handful of other ingredients are all it takes to make this recipe so yummy. It is brought to you by Foodista. With a spoonacular <b>score of 92%</b>, this dish is super. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/warm-quinoa-spinach-and-shiitake-salad-1403523"">Warm Quinoa Spinach and Shiitake Salad</a>, <a href=""https://spoonacular.com/recipes/serious-salads-warm-quinoa-pilaf-salad-with-shiitake-mushrooms-carrots-pecans-202641"">Serious Salads: Warm Quinoa Pilaf Salad with Shiitake Mushrooms, Carrots & Pecans</a>, and <a href=""https://spoonacular.com/recipes/warm-lentil-salad-with-spinach-quinoa-684160"">Warm Lentil Salad with Spinach & Quinoa</a>.","<ol><li>In saucepan, bring chicken broth to a boil. Stir in quinoa and contents of seasoning pouch. Reduce heat to low, cover and simmer for 12 to 15 minutes or until tender. Remove from heat; let stand, covered, for 5 minutes. Fluff with a fork.</li><li>In large nonstick frying pan, heat oil over medium heat; cook shallots and red pepper for 4 to 6 minutes, stirring occasionally, or until lightly golden and softened. Stir in mushrooms; cook, stirring occasionally, for 6 to 8 minutes or until mushrooms have released their juices and are starting to turn golden. Add vinegar; cook, stirring to bring up browned bits, for 1 minute. Stir in spinach; cook, stirring, for 2 minutes or just until wilted. Stir in salt and pepper. Remove from heat.</li><li>In large bowl, toss quinoa with warm spinach mixture. Serve sprinkled with feta.</li><li>More recipe ideas are available online at pc.ca.</li></ol>","['6 cups loosely packed stemmed baby spinach', 'Freshly ground black pepper', '2 cups (500 mL) Chicken Broth', '¼ cup (50 mL) crumbled feta cheese', 'Extra-virgin olive oil', '½ cup (125 mL) finely chopped sweet red pepper', '2 tablespoons Red wine vinegar', '1 pkg (225 g) PC Organics Roasted Garlic and Fine Herbs Quinoa', 'Pinch Salt', '2 Shallots, finely diced', '6 oz (180 g) shiitake mushrooms, stems discarded and caps thinly sliced']",https://spoonacular.com/recipeImages/664969-556x370.jpg,"['side dish', 'antipasti', 'salad', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
660227,Skinny Green Monster Smoothie,Foodista,"The recipe Skinny Green Monster Smoothie can be made <b>in approximately 45 minutes</b>. This recipe serves 1 and costs $1.99 per serving. This breakfast has <b>286 calories</b>, <b>18g of protein</b>, and <b>11g of fat</b> per serving. 7 people have tried and liked this recipe. It is a good option if you're following a <b>gluten free</b> diet. If you have greek yogurt, baby spinach, peanut butter, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. It is perfect for <b>Halloween</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 87%</b>, which is great. Similar recipes include <a href=""https://spoonacular.com/recipes/skinny-green-monster-smoothie-1397877"">Skinny Green Monster Smoothie</a>, <a href=""https://spoonacular.com/recipes/skinny-green-monster-smoothie-1364151"">Skinny Green Monster Smoothie</a>, and <a href=""https://spoonacular.com/recipes/skinny-green-monster-smoothie-1396221"">Skinny Green Monster Smoothie</a>.",Place all ingredients in a blender and blend until smooth.,"['1 small frozen ripe banana, peeled', '2 cups baby spinach', '1 tbsp Peanut Butter', '3/4 cup unsweetened vanilla almond milk', '1/2 cup plain fat-free Greek yogurt']",https://spoonacular.com/recipeImages/660227-556x370.jpg,"['morning meal', 'brunch', 'beverage', 'breakfast', 'drink']"
657682,Quinoa Stuffed Mushrooms,Foodista,"Quinoa Stuffed Mushrooms is a hor d'oeuvre that serves 2. For <b>$4.64 per serving</b>, this recipe <b>covers 46%</b> of your daily requirements of vitamins and minerals. Watching your figure? This gluten free, dairy free, lacto ovo vegetarian, and vegan recipe has <b>577 calories</b>, <b>22g of protein</b>, and <b>21g of fat</b> per serving. This recipe from Foodista requires quinoa, tomato, garlic powder, and onion. 1 person found this recipe to be flavorful and satisfying. From preparation to the plate, this recipe takes about <b>45 minutes</b>. With a spoonacular <b>score of 89%</b>, this dish is outstanding. Try <a href=""https://spoonacular.com/recipes/quinoa-stuffed-mushrooms-560679"">Quinoa Stuffed Mushrooms</a>, <a href=""https://spoonacular.com/recipes/quinoa-stuffed-portobella-mushrooms-with-burrata-475948"">Quinoa Stuffed Portobella Mushrooms with Burrata</a>, and <a href=""https://spoonacular.com/recipes/pizza-quinoa-stuffed-portabella-mushrooms-495213"">Pizza Quinoa Stuffed Portabella Mushrooms</a> for similar recipes.","<ol><li>Preheat oven to 375F.</li><li>In medium sauce pan, add quinoa and water to boil (add optional pinch of salt), cover with tight fitting lid and turn heat down to simmer. Cook 15 minutes.</li><li>Meanwhile, in medium saute pan, heat cooking oil and saute chopped mushroom stems, garlic and onion over medium heat. Add a dash of salt and pepper. Cook for about 5-7 minutes, stirring.</li><li>Add diced tomato, bell pepper, and onion mixture to quinoa along with salt, pepper &amp; garlic salt. Mix thoroughly and let it finish cooking with the lid on.</li><li>Prepare baking sheet with parchment paper or tin foil and spray with non-stick spray.</li><li>Lay washed and dried mushroom caps out on sheet and drizzle with olive oil and sprinkle with salt &amp; pepper.</li><li>Carefully stuff each mushroom cap with quinoa mixture and bake in oven for about 20-25 minutes.</li></ol>","['1 tablespoon of cooking oil to saute', '2 cloves garlic, minced', '1/2 teaspoon of garlic powder', '1/2 teaspoon of ground black pepper', '1 tablespoon of extra-virgin olive oil to drizzle', '1/2 cup onion, diced', '2/3 cup orange bell pepper, diced (or any color will do!)', '2/3 cup peas', '6 medium-large portabella mushrooms', '1 cup quinoa', '1 teaspoon of sea salt', '2/3 cup of tomato, diced', '1 1/2 cups cold water']",https://spoonacular.com/recipeImages/657682-556x370.jpg,"['antipasti', 'lunch', 'main course', 'starter', 'snack', 'appetizer', 'main dish', 'antipasto', ""hor d'oeuvre"", 'dinner']"
715393,Berry-licious Smoothie Bowl,Pink When,"Berry-licious Smoothie Bowl takes around <b>45 minutes</b> from beginning to end. This recipe serves 1 and costs $3.16 per serving. One portion of this dish contains about <b>19g of protein</b>, <b>12g of fat</b>, and a total of <b>304 calories</b>. Head to the store and pick up almond, kiwi, milk, and a few other things to make it today. A couple people made this recipe, and 57 would say it hit the spot. It is brought to you by Pink When. It is a good option if you're following a <b>gluten free, lacto ovo vegetarian, and primal</b> diet. It works well as a pretty expensive main course. With a spoonacular <b>score of 90%</b>, this dish is excellent. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/berry-licious-smoothie-bowl-1405581"">Berry-licious Smoothie Bowl</a>, <a href=""https://spoonacular.com/recipes/very-berry-licious-smoothies-401754"">Very Berry-licious Smoothies</a>, and <a href=""https://spoonacular.com/recipes/mixed-berry-smoothie-bowl-668858"">Mixed Berry Smoothie Bowl</a>.",,"['1/2 oz. almond slices', '1/4 cup kiwi slices', '1/2 cup organic milk', '1/2 cup plain greek yogurt', '1/4 cup raspberries', '1 cup frozen strawberries']",https://spoonacular.com/recipeImages/715393-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
640136,Corned Beef And Cabbage With Irish Mustard Sauce,foodista.com,"The recipe Corned Beef And Cabbage With Irish Mustard Sauce could satisfy your European craving in about <b>4 hours and 30 minutes</b>. This recipe serves 6 and costs $5.39 per serving. One portion of this dish contains around <b>51g of protein</b>, <b>49g of fat</b>, and a total of <b>835 calories</b>. It is perfect for <b>st. patrick day</b>. 27 people have made this recipe and would make it again. A few people really liked this main course. It is a good option if you're following a <b>gluten free</b> diet. It is brought to you by Foodista. A mixture of egg yolks, parsley, sugar, and a handful of other ingredients are all it takes to make this recipe so scrumptious. With a spoonacular <b>score of 89%</b>, this dish is great. Similar recipes are <a href=""https://spoonacular.com/recipes/irish-channel-corned-beef-and-cabbage-199412"">Irish Channel Corned Beef and Cabbage</a>, <a href=""https://spoonacular.com/recipes/corned-beef-and-cabbage-irish-boiled-dinner-1712423"">Corned Beef and Cabbage (Irish Boiled Dinner)</a>, and <a href=""https://spoonacular.com/recipes/corned-beef-and-cabbage-stromboli-with-guinness-mustard-1081725"">Corned Beef and Cabbage Stromboli with Guinness Mustard</a>.","<ol><li>Combine corned beef and water to cover in a large Dutch oven; bring to a boil then remove from heat. Drain. Add fresh water to cover. Add onion, carrot, parsley, bay leaf, and pepper. Bring to a boil once again, then reduce to a low simmer. Skim off foam, if necessary. Cover and simmer 4 hours or until tender.</li><li>Remove onion and parsley. Add potatoes to Dutch oven. Simmer 10 minutes. Add cabbage wedges, and simmer 20 minutes or until vegetables are tender. Remove and discard bay leaf.</li><li>To make the Irish Mustard Sauce, combine cornstarch, sugar, dry mustard and salt in a medium saucepan; stir well. Add water and cook over low heat, stirring constantly, until thickened. Remove from heat. Stir in vinegar, butter and horseradish. Gradually stir about 1/4 of hot mixture into yolks; add to remaining hot mixture, stirring constantly. Cook over low heat, stirring constantly, until thickened.</li><li>Transfer corned beef and vegetables to a serving platter. Serve with Irish Mustard Sauce.  </li></ol>","['1 bay leaf', '1 tbsp. butter, melted', '1 (2 lb.) cabbage, cut into wedges', '1 large carrot, scraped and sliced', '1/4 c. cider vinegar (good quality)', '1 (4 lb.) corned beef brisket', '1 tbsp. cornstarch', '1 tsp. dry mustard', '2 egg yolks, beaten', '1 bunch fresh parsley', '1 tsp. horseradish', '2 lbs. new potatoes, peeled', '3 medium onions', '1/4 teaspoon pepper', '1/2 tsp. salt', '2 tsp. sugar', '1 c. water']",https://spoonacular.com/recipeImages/640136-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
640990,Cuban Flank Steak With Avocado and Tomato Salad,foodista.com,"The recipe Cuban Flank Steak With Avocado and Tomato Salad can be made <b>in about 45 minutes</b>. One portion of this dish contains approximately <b>57g of protein</b>, <b>85g of fat</b>, and a total of <b>1163 calories</b>. For <b>$11.27 per serving</b>, this recipe <b>covers 57%</b> of your daily requirements of vitamins and minerals. This recipe serves 1. It is brought to you by Foodista. 2 people have made this recipe and would make it again. It is a good option if you're following a <b>gluten free, dairy free, paleolithic, and primal</b> diet. <b>valentin day</b> will be even more special with this recipe. If you have hand full of cilantro, garlic cloves, ½ cumin, and a few other ingredients on hand, you can make it. Only a few people really liked this main course. All things considered, we decided this recipe <b>deserves a spoonacular score of 87%</b>. This score is amazing. <a href=""https://spoonacular.com/recipes/flank-steak-with-tomato-avocado-salsa-81684"">Flank Steak with Tomato-Avocado Salsa</a>, <a href=""https://spoonacular.com/recipes/grilled-flank-steak-with-avocado-and-two-tomato-salsa-198781"">Grilled Flank Steak with Avocado and Two-Tomato Salsa</a>, and <a href=""https://spoonacular.com/recipes/slow-cooker-cuban-flank-steak-175898"">Slow-Cooker Cuban Flank Steak</a> are very similar to this recipe.","Place all of the Mojo Sauce ingredients in a small food processor, or blender.  I have a Bullet which I love and is perfect for making the mojo sauce.
Place the flank steak in a zip lock bag or shallow dish.  Add the sauce; l let marinate in refrigerator for 2 hour to overnight.
Remove the flank steak from the marinade; place remaining marinade in saucepan.  Let steak stand at room temperature for 30 minutes.
Grill the flank steak to your desired doneness.  As you can see from the picture, we like ours on the rare side.  Let the cooked steak stand for 10 minutes before thinly slicing across the grain.
Bring the marinade in the saucepan to a boil.  Let it cook for several minutes; it will begin to thicken.
Place the avocado, tomato and onion into a bowl.  Add the heated mojo sauce to the salad.  Serve on the side of the steak, or on top.  Your preference.","['cup ¼ olive oil', 'cup ¼ fresh lime juice', '2 tbs orange juice', '4 garlic cloves', '2 tbs water', 'teaspoon ½ cumin', 'teaspoon ½ salt', 'teaspoon ½ black pepper', 'teaspoon ½ dried oregano', 'Hand full of fresh cilantro', '1 flank steak', '1 avocado, chopped', '1 tomato, chopped', '4 tbs finely chopped red onion']",https://spoonacular.com/recipeImages/640990-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
637482,Chavrie Stuffed Grape Leaves,Foodista,"Chavrie Stuffed Grape Leaves is a hor d'oeuvre that serves 12. One portion of this dish contains around <b>3g of protein</b>, <b>3g of fat</b>, and a total of <b>82 calories</b>. For <b>66 cents per serving</b>, this recipe <b>covers 13%</b> of your daily requirements of vitamins and minerals. 1 person found this recipe to be delicious and satisfying. A mixture of dill, olive oil, garlic, and a handful of other ingredients are all it takes to make this recipe so flavorful. It is brought to you by Foodista. It is a good option if you're following a <b>gluten free and lacto ovo vegetarian</b> diet. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Taking all factors into account, this recipe <b>earns a spoonacular score of 89%</b>, which is super. Similar recipes are <a href=""https://spoonacular.com/recipes/stuffed-grape-leaves-577988"">Stuffed Grape Leaves</a>, <a href=""https://spoonacular.com/recipes/stuffed-grape-leaves-1145316"">Stuffed Grape Leaves</a>, and <a href=""https://spoonacular.com/recipes/stuffed-grape-leaves-1534657"">Stuffed Grape Leaves</a>.","Heat the oil in a skillet, add the onions and cook over medium heat until the onions are soft and translucent, about 10 minutes.
Add the garlic and tomato, lemon juice and salt and pepper to taste. Cook for another 5 minutes.
Stir in the rice.
Remove the pan from the heat and stir in the dill.
Set aside to cool to room temperature, then refrigerate.
Meanwhile drain the grape leaves and carefully pull them apart. Put them into a bowl of cold water. Let them soak until you are ready to roll.
Heat the oven to 350F.
Place a grape leaves on your work surface, shiny side down. Add 1 tablespoon of the rice mixture to the middle of the grape leaf. Along with a thin slice of Chavrie
Fold the sides over the rice and roll the leaf into a small log shape, about the size of a cigar
Repeat with the remaining rice mixture
Place the rolled grape leaves into a casserole dish.
When all the mixture or cheese is used, cover rolled leaves with several layers of flat grape leaves and pour in 1 cup of chicken stock
Cover and bake for 45 minutes
Let cool to room temperature and refrigerate.
Serve well chilled","['cup ½ minced onions', '2 tablespoons olive oil', '1 teaspoon chopped garlic', '1 ea. tomato, chopped', '1 ounce lemon juice', '1 cup cooked long grain rice', '1/4 cup chopped dill', '1 package 4 oz. Chavrie Goat Cheese Log', '1 (16-ounce) jar grape leaves']",https://spoonacular.com/recipeImages/637482-556x370.jpg,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
17908,Napa Kimchee,Foodista,"Napa Kimchee requires around <b>54 minutes</b> from start to finish. This recipe serves 6. One portion of this dish contains approximately <b>8g of protein</b>, <b>4g of fat</b>, and a total of <b>146 calories</b>. For <b>$2.77 per serving</b>, this recipe <b>covers 27%</b> of your daily requirements of vitamins and minerals. 8 people were glad they tried this recipe. This recipe from Foodista requires scallions, korean red-pepper flakes, ginger root, and korean pickling salt. It is a good option if you're following a <b>gluten free, dairy free, lacto ovo vegetarian, and vegan</b> diet. It works well as a reasonably priced side dish. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is awesome. Similar recipes are <a href=""https://spoonacular.com/recipes/basic-napa-cabbage-kimchi-kimchee-1211937"">Basic Napa Cabbage Kimchi (Kimchee)</a>, <a href=""https://spoonacular.com/recipes/basic-napa-cabbage-kimchi-kimchee-163340"">Basic Napa Cabbage Kimchi (Kimchee)</a>, and <a href=""https://spoonacular.com/recipes/kimchee-94167"">Kimchee</a>.",,"['2 Tbsps Candied ginger', '1 1/2 cups Carrots shredded', '2 Tbsps Freshly-grated ginger root', '6 lbs Napa cabbage (Chinese celery cabbage)', '1/2 cup Korean red-pepper flakes', '1/4 cup Korean pickling salt, kosher', '1 Tbsp Salt', '8 Scallions finely chopped', '2 tsps Sugar']",https://spoonacular.com/recipeImages/17908-556x370.jpg,['side dish']
632835,Asian Green Pea Soup,Foodista,"Asian Green Pea Soup might be a good recipe to expand your hor d'oeuvre recipe box. This recipe serves 2. For <b>$1.01 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. Watching your figure? This gluten free, lacto ovo vegetarian, and primal recipe has <b>273 calories</b>, <b>10g of protein</b>, and <b>16g of fat</b> per serving. It will be a hit at your <b>Autumn</b> event. 1 person were impressed by this recipe. This recipe is typical of Asian cuisine. A mixture of peas, ginger - remove skin and, drops of virgin olive oil, and a handful of other ingredients are all it takes to make this recipe so flavorful. It is brought to you by Foodista. From preparation to the plate, this recipe takes around <b>45 minutes</b>. With a spoonacular <b>score of 90%</b>, this dish is awesome. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/split-pea-green-pea-smoked-ham-soup-221988"">Split pea & green pea smoked ham soup</a>, <a href=""https://spoonacular.com/recipes/green-pea-soup-with-tarragon-and-pea-sprouts-101122"">Green Pea Soup with Tarragon and Pea Sprouts</a>, and <a href=""https://spoonacular.com/recipes/green-pea-soup-with-tarragon-and-pea-sprouts-18311"">Green Pea Soup With Tarragon And Pea Sprouts</a>.","Add the first 4 ingredients into a pot.
Pour about 2 cups of water.
Simmer and cook to soften.
Remove from heat and blend to a smooth puree.
Pour back into the pan.
Simmer till heated through.
(Note: add water if you like to dilute)
Pour milk/cream; season with pepper and salt.
Drizzle olive oil over before serving.","['2 cup frozen green peas - rinsed.', '1/4 inch ginger - remove skin and slice', '4 garlic - remove skin.', '3-4 sprig coriander leaves', '1/4 cup cream or carton milk', 'Drops of virgin olive oil', 'Pepper and salt for taste']",https://spoonacular.com/recipeImages/632835-556x370.jpg,"['antipasti', 'soup', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
646556,Hearty Beef and Mushroom Soup,Foodista,"Hearty Beef and Mushroom Soup might be just the main course you are searching for. This recipe serves 4. One serving contains <b>293 calories</b>, <b>28g of protein</b>, and <b>9g of fat</b>. For <b>$2.74 per serving</b>, this recipe <b>covers 34%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes about <b>45 minutes</b>. 1 person has made this recipe and would make it again. It is brought to you by Foodista. If you have olive oil, garlic, merlot, and a few other ingredients on hand, you can make it. <b>Autumn</b> will be even more special with this recipe. It is a good option if you're following a <b>gluten free and dairy free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 90%</b>. This score is spectacular. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/hearty-beef-and-mushroom-soup-529878"">Hearty Beef and Mushroom Soup</a>, <a href=""https://spoonacular.com/recipes/crock-pot-hearty-beef-and-mushroom-soup-483874"">Crock-Pot Hearty Beef and Mushroom Soup</a>, and <a href=""https://spoonacular.com/recipes/beef-soup-series-part-3-hearty-beef-vegetable-soup-595058"">Beef Soup Series – Part 3: Hearty Beef Vegetable Soup</a>.","<ol><li>Heat large saucepan or dutch oven over medium heat with olive oil. Add onion and garlic and cook 5 minutes until softened.</li><li>Add stew meat and brown.</li><li>Add merlot, beef broth, water, Worcestershire, and bay leaves. Simmer for 40 minutes until meat is tender.</li><li>Add kale and mushrooms. Simmer another 15 minutes until kale and mushrooms are tender.</li><li>Add mushroom soup and simmer until 5 minutes to heat through.</li></ol>","['1 bay leaf', '3/4 pound beef stew meat, trimmed of fat and cut into bite sized pieces', '1 can low sodium beef broth', '1 can golden mushroom soup', '4 cloves garlic, minced', '4 cups kale, trimmed and cut into bite sized pieces', '1 cup merlot', '1 package mushroom , sliced', '2 teaspoons olive oil', '1 medium Onion, diced', '3 cups water', '1 tablespoon Worcestershire sauce']",https://spoonacular.com/recipeImages/646556-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
149425,Herb and Cheddar Cordon Bleu,spoonacular.com,"Herb and Cheddar Cordon Bleu is a main course that serves 2. For <b>$3.74 per serving</b>, this recipe <b>covers 38%</b> of your daily requirements of vitamins and minerals. One serving contains <b>661 calories</b>, <b>68g of protein</b>, and <b>21g of fat</b>. A mixture of rosemary, cheddar cheese, chicken breasts, and a handful of other ingredients are all it takes to make this recipe so flavorful. From preparation to the plate, this recipe takes approximately <b>1 hour</b>. It is brought to you by spoonacular user <a href=""/profile/coffeebean"">coffeebean</a>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/herb-and-cheddar-cordon-bleu-1272727"">Herb and Cheddar Cordon Bleu</a>, <a href=""https://spoonacular.com/recipes/herb-and-cheddar-cordon-bleu-1277713"">Herb and Cheddar Cordon Bleu</a>, and <a href=""https://spoonacular.com/recipes/herb-and-cheddar-cordon-bleu-1489689"">Herb and Cheddar Cordon Bleu</a>.","<ol><li>Pre-heat the oven to 350 degrees F (about 176 degrees C).</li><li>Put the chicken breasts between two slices of wax paper and flatten with a rolling pin or meat mallet until they are about a quarter of an inch thick. </li><li>Place a slice of ham and a slice of cheddar on each chicken breast.</li><li>Roll the chicken breast as tightly as possible. If necessary, secure the rolls with toothpicks or small skewers.</li><li>Beat an egg in a shallow baking dish. </li><li>Arrange two other ""stations"" using foil or other dishes, one for the flour and another for the dried herbs and breadcrumbs. </li><li>Cover the rolled chicken breasts in flour, then dip them into the egg mixture. </li><li>Finally, press them into the mixture of dried herbs and breadcrumbs until they are covered on all sides.</li><li>Place the chicken in an oiled (or buttered) baking dish and bake for about 30 minutes.</li></ol>","['1/2 cup breadcrumbs', '2 slices of cheddar cheese', '2 chicken breasts', '2 slices of deli ham', '2 tablespoons dried marjoram', '2 tablespoons dried parsley', '1 tablespoon dried rosemary', '1 egg', '1/2 cup flour', 'salt and pepper']",https://spoonacular.com/recipeImages/149425-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
